restaurant_id,name,country,city,cuisine,latitude,longitude
1678,Il Tramezzino,Netherlands,Amsterdam,italian,52.380311,4.891484
1679,Bistrot Neuf,Netherlands,Amsterdam,french,52.379378,4.893771
1680,San Pedro,Netherlands,Amsterdam,steak,52.380348,4.891344
1681,Salsa Shop,Netherlands,Amsterdam,mexican,52.380578,4.890728
1682,Soup En Zo,Netherlands,Amsterdam,soup;salad,52.380385,4.891205
1683,Kruabuppha,Netherlands,Amsterdam,thai,52.34954,4.904308
1684,DOK48,Netherlands,Amsterdam,,52.352814,5.005411
1685,Pica Pica,Netherlands,Amsterdam,spanish,52.357802,4.913406
1686,Hearth,Netherlands,Amsterdam,,52.358458,4.912926
1687,Daalder,Netherlands,Amsterdam,,52.364109,4.859088
1688,Merkelbach,Netherlands,Amsterdam,,52.351224,4.933414
1689,Wonny's Eethuis,Netherlands,Amsterdam,,52.3547,4.919785
1690,Warung Domburg,Netherlands,Amsterdam,asian,52.356413,4.918369
1691,Sham,Netherlands,Amsterdam,syrian,52.36976,4.936885
1692,Saravanaa Bhavan,Netherlands,Amsterdam,indian,52.357704,4.899516
1693,Ristorante Isola Bella,Netherlands,Amsterdam,italian,52.365339,4.896147
1694,Stoop & Stoop Eetcafé,Netherlands,Amsterdam,,52.36428,4.883895
1695,Pancake Corner Restaurant,Netherlands,Amsterdam,pancake,52.364034,4.88345
1696,Palladium Restaurant Club,Netherlands,Amsterdam,,52.363577,4.883529
1697,Eetcafé 't Gasthuys,Netherlands,Amsterdam,,52.369392,4.893529
1698,Rancho Steakhouse,Netherlands,Amsterdam,,52.368877,4.891157
1699,Flore,Netherlands,Amsterdam,,52.367454,4.894303
1700,De Duvel,Netherlands,Amsterdam,,52.3548,4.893632
1701,Moeders,Netherlands,Amsterdam,regional,52.371843,4.874978
1702,Blue Dragon,Netherlands,Amsterdam,sushi,52.357404,4.891149
1703,Radijs,Netherlands,Amsterdam,,52.371058,4.857112
1704,Ron Gastrobar,Netherlands,Amsterdam,international,52.352126,4.856793
1705,Casa Peru,Netherlands,Amsterdam,peruvian,52.366439,4.882996
1706,Kagetsu,Netherlands,Amsterdam,japanese,52.372245,4.88602
1707,De Italiaan,Netherlands,Amsterdam,italian,52.365491,4.876375
1708,La Bruschetta,Netherlands,Amsterdam,italian,52.359361,4.994942
1709,Zomerlust,Netherlands,Amsterdam,international,52.381289,4.823937
1710,Hannekes Boom,Netherlands,Amsterdam,international,52.376293,4.911579
1711,Beyoğlu,Netherlands,Amsterdam,mediterranean;turkish,52.357265,4.913725
1712,Marhaba,Netherlands,Amsterdam,moroccan,52.356782,4.911837
1713,Landmarkt Restaurant,Netherlands,Amsterdam,,52.380922,4.968646
1714,de Oesterbar,Netherlands,Amsterdam,fish,52.364701,4.882774
1715,Zenzero Pizzeria,Netherlands,Amsterdam,italian;pizza,52.377487,4.859556
1716,Sortie,Netherlands,Amsterdam,turkish,52.379196,4.822776
1717,Antonio's Restaurante,Netherlands,Amsterdam,italian,52.363648,4.88489
1718,Bojo,Netherlands,Amsterdam,indonesian,52.363932,4.884792
1719,Chicano's,Netherlands,Amsterdam,mexican,52.363749,4.884745
1720,De blauwe Hollander,Netherlands,Amsterdam,regional,52.363548,4.884723
1721,El Rancho,Netherlands,Amsterdam,argentinian,52.363882,4.88454
1722,Greek,Netherlands,Amsterdam,greek,52.364357,4.884194
1723,Mythos,Netherlands,Amsterdam,argentinian,52.364294,4.884252
1724,Miduo Chinese Cuisine,Netherlands,Amsterdam,,52.36421,4.884381
1725,Mykonos,Netherlands,Amsterdam,greek,52.36401,4.884682
1726,O' Sole Mio,Netherlands,Amsterdam,italian,52.36442,4.884143
1727,Peppino,Netherlands,Amsterdam,italian,52.363491,4.884608
1728,Pisa,Netherlands,Amsterdam,italian,52.364485,4.883981
1729,Royal Thai,Netherlands,Amsterdam,thai;seafood,52.364126,4.884231
1730,,Netherlands,Amsterdam,,52.363785,4.88498
1731,Zorba de Griek,Netherlands,Amsterdam,greek,52.363726,4.885108
1732,Do Brasil,Netherlands,Amsterdam,brazilian,52.364194,4.884033
1733,Utrechtsedwarstafel,Netherlands,Amsterdam,,52.361824,4.900495
1734,Ceppi's,Netherlands,Amsterdam,regional,52.362859,4.885052
1735,El Patio Granada,Netherlands,Amsterdam,,52.363518,4.885417
1736,Mayur,Netherlands,Amsterdam,indian,52.362343,4.886176
1737,In de Buurt,Netherlands,Amsterdam,,52.363026,4.884512
1738,Porto Carrara,Netherlands,Amsterdam,pizza,52.363401,4.885265
1739,Sherpa,Netherlands,Amsterdam,nepalese;tibetan;indian,52.363137,4.884752
1740,Taste of Culture,Netherlands,Amsterdam,chinese,52.363105,4.885137
1741,El Vino,Netherlands,Amsterdam,mexican,52.3639,4.884889
1742,Bombay inn,Netherlands,Amsterdam,indian,52.36514,4.88265
1743,Granada,Netherlands,Amsterdam,,52.363644,4.885342
1744,Japan Inn,Netherlands,Amsterdam,japanese,52.363895,4.885433
1745,Los Argentinos,Netherlands,Amsterdam,,52.363714,4.885479
1746,Moshi Moshi,Netherlands,Amsterdam,japanese,52.36368,4.88541
1747,The Guru of India,Netherlands,Amsterdam,indian,52.365018,4.882863
1748,Phutakun,Netherlands,Amsterdam,thai,52.366767,4.889623
1749,Rossini,Netherlands,Amsterdam,italian,52.366815,4.889471
1750,Shisho,Netherlands,Amsterdam,sushi,52.366149,4.897694
1751,Global Streetfood,Netherlands,Amsterdam,,52.357975,4.853933
1752,Sranang Makmur,Netherlands,Amsterdam,asian,52.360026,4.925973
1753,Master Fisher,Netherlands,Amsterdam,seafood,52.361565,4.936095
1754,De Kompaszaal,Netherlands,Amsterdam,international,52.377159,4.940056
1755,De Nieuwe KHL,Netherlands,Amsterdam,international,52.374007,4.936309
1756,Het Pompstation,Netherlands,Amsterdam,,52.365906,4.933495
1757,VRR,Netherlands,Amsterdam,,52.371967,4.931395
1758,Les Zazous,Netherlands,Amsterdam,french,52.376516,4.941527
1759,Meram,Netherlands,Amsterdam,turkish,52.360205,4.8081
1760,De Reiger,Netherlands,Amsterdam,international,52.375729,4.882526
1761,Mister Chen Cha House,Netherlands,Amsterdam,chinese,52.359298,4.92548
1762,Poké Perfect,Netherlands,Amsterdam,,52.359534,4.925324
1763,Westergasterras,Netherlands,Amsterdam,,52.387155,4.869771
1764,Caramba!,Netherlands,Amsterdam,mexican,52.379811,4.880804
1765,Long Pura,Netherlands,Amsterdam,indonesian,52.373644,4.881137
1766,Chow,Netherlands,Amsterdam,asian,52.373391,4.879305
1767,Wilde Zwijnen,Netherlands,Amsterdam,regional,52.363579,4.940391
1768,La Due Sicilie,Netherlands,Amsterdam,,52.351264,4.916343
1769,Pancake Corner,Netherlands,Amsterdam,,52.362801,4.883897
1770,Azur Bleu,Netherlands,Amsterdam,tapas,52.374261,4.872762
1771,Orontes West,Netherlands,Amsterdam,mediterranean,52.3748,4.8733
1772,Marits,Netherlands,Amsterdam,,52.359302,4.913713
1773,Queen of Sheba,Netherlands,Amsterdam,,52.383655,4.87896
1774,MKZ,Netherlands,Amsterdam,,52.353932,4.854276
1775,Wagamama,Netherlands,Amsterdam,asian,52.339909,4.872697
1776,Il Delfino Blu,Netherlands,Amsterdam,italian_pizza;pizza,52.351707,4.797276
1777,Leziz,Netherlands,Amsterdam,turkish,52.3515,4.798331
1778,Pomodoro,Netherlands,Amsterdam,,52.362435,4.864006
1779,Gitane,Netherlands,Amsterdam,mediterranean,52.361773,4.864419
1780,Cham So Good,Netherlands,Amsterdam,korean,52.359518,4.861415
1781,De Zingende Zwaan,Netherlands,Amsterdam,,52.359787,4.859972
1782,Lalibela,Netherlands,Amsterdam,ethiopian,52.360959,4.865533
1783,Getto,Netherlands,Amsterdam,burger,52.375358,4.898286
1784,Kaagman & Kortekaas,Netherlands,Amsterdam,french,52.374809,4.892436
1785,Atrium,Netherlands,Amsterdam,,52.369028,4.895553
1786,Bir Bey,Netherlands,Amsterdam,turkish,52.36117,4.783197
1787,De Smoeshaan,Netherlands,Amsterdam,international,52.364031,4.880571
1788,Roberto's Restaurant,Netherlands,Amsterdam,italian,52.351458,4.871559
1789,Kersentuin,Netherlands,Amsterdam,,52.351259,4.874368
1790,Café Loetje,Netherlands,Amsterdam,steak_house,52.354367,4.884237
1791,Toko Sinar Mas,Netherlands,Amsterdam,asian,52.350895,4.850065
1792,Bolenius,Netherlands,Amsterdam,,52.336071,4.873704
1793,New King,Netherlands,Amsterdam,chinese,52.373613,4.9003
1794,Blin Queen,Netherlands,Amsterdam,breakfast;cake;coffee_shop;crepe;diner;pancake,52.366956,4.896856
1795,Middl Eat,Netherlands,Amsterdam,mediterranean,52.366635,4.889989
1796,La Casa di Madonna,Netherlands,Amsterdam,italian,52.366547,4.890313
1797,Gebr. Hartering,Netherlands,Amsterdam,meat,52.371644,4.907476
1798,The Red Wine District,Netherlands,Amsterdam,,52.376527,4.895664
1799,Tjing Tjing,Netherlands,Amsterdam,,52.350533,4.889167
1800,Shoarma Mesut 2,Netherlands,Amsterdam,,52.372892,4.878077
1801,Old Tree Daiwan Bee,United Kingdom,Westminster,taiwanese,51.511054,-0.13256
1802,Bon Gusto,United Kingdom,Westminster,italian,51.49921,-0.137819
1803,Bank Restaurant & Bar,United Kingdom,Westminster,,51.49863,-0.137256
1804,Goya,United Kingdom,Westminster,tapas,51.488401,-0.137489
1805,Sketch,United Kingdom,Westminster,,51.512734,-0.141486
1806,PizzaExpress,United Kingdom,Westminster,pizza,51.488842,-0.137108
1807,Il Posto,United Kingdom,Westminster,italian,51.495729,-0.141934
1808,Aubaine,United Kingdom,Westminster,french,51.510911,-0.139315
1809,Goodman,United Kingdom,Westminster,steak_house,51.513121,-0.142206
1810,Mary's,United Kingdom,Westminster,,51.513393,-0.142331
1811,Uno,United Kingdom,Westminster,italian,51.492019,-0.140075
1812,Moo Cantina Pimlico,United Kingdom,Westminster,argentinian,51.49107,-0.135199
1813,Taro,United Kingdom,Westminster,japanese,51.49249,-0.137906
1814,About Thyme,United Kingdom,Westminster,,51.492473,-0.139974
1815,Pimlico Tandoori,United Kingdom,Westminster,indian,51.488999,-0.136883
1816,Bella Italia,United Kingdom,Westminster,italian,51.511834,-0.187633
1817,garum,United Kingdom,Westminster,italian,51.512505,-0.187421
1818,The Cinnamon Club,United Kingdom,Westminster,indian;curry,51.497522,-0.129607
1819,The New Inn,United Kingdom,Westminster,,51.535412,-0.166095
1820,Al Arez Express,United Kingdom,Westminster,lebanese,51.51656,-0.164825
1821,StreetXO,United Kingdom,Westminster,italian,51.511283,-0.141362
1822,Rio's Piri Piri,United Kingdom,Westminster,,51.523909,-0.167005
1823,PizzaExpress,United Kingdom,Westminster,pizza,51.521854,-0.157589
1824,Rousillon,United Kingdom,Westminster,french,51.489741,-0.151526
1825,Má Là,United Kingdom,Westminster,chinese,51.496735,-0.130632
1826,Pastaio,United Kingdom,Westminster,italian,51.512904,-0.139032
1827,Morinoya,United Kingdom,Westminster,sushi,51.494038,-0.140935
1828,La Poule au Pot,United Kingdom,Westminster,french,51.490988,-0.152599
1829,Milbank Spice,United Kingdom,Westminster,indian,51.490219,-0.132375
1830,Yauatcha,United Kingdom,Westminster,Asian Fusion,51.513668,-0.135184
1831,Gustoso,United Kingdom,Westminster,italian,51.49366,-0.138598
1832,Zizzi,United Kingdom,Westminster,italian,51.497441,-0.140767
1833,Nando's,United Kingdom,Westminster,chicken;portuguese,51.497635,-0.140221
1834,Thai Square,United Kingdom,Westminster,thai,51.507402,-0.129958
1835,PizzaExpress,United Kingdom,Westminster,pizza,51.508406,-0.126123
1836,Pizza Hut,United Kingdom,Westminster,pizza,51.510825,-0.129468
1837,Angus Steakhouse,United Kingdom,Westminster,,51.510055,-0.132923
1838,HAPPY,United Kingdom,Westminster,burger;chicken;international;seafood;fish_and_chips,51.51013,-0.132472
1839,Byron,United Kingdom,Westminster,burger,51.512097,-0.120748
1840,Da Paolo,United Kingdom,Westminster,italian,51.518936,-0.136141
1841,Dinings,United Kingdom,Westminster,japanese,51.519823,-0.164707
1842,New World,United Kingdom,Westminster,chinese,51.512368,-0.130358
1843,Refuel,United Kingdom,Westminster,,51.514146,-0.133797
1844,Nando's,United Kingdom,Westminster,chicken;portuguese,51.516321,-0.135957
1845,Enish,United Kingdom,Westminster,nigerian,51.516391,-0.136002
1846,Prezzo,United Kingdom,Westminster,italian,51.49457,-0.145783
1847,Pronto a Mangia,United Kingdom,Westminster,italian,51.498978,-0.143101
1848,Giraffe,United Kingdom,Westminster,international;burger,51.493875,-0.142174
1849,Ladurée,United Kingdom,Westminster,macaroons,51.511539,-0.122352
1850,Govinda's,United Kingdom,Westminster,indian,51.515796,-0.132651
1851,Prezzo,United Kingdom,Westminster,italian,51.513906,-0.1594
1852,Spaghetti House,United Kingdom,Westminster,italian,51.514046,-0.159728
1853,Vinoteca Marylebone,United Kingdom,Westminster,italian,51.514883,-0.161289
1854,La Masseria,United Kingdom,Westminster,italian,51.51562,-0.158551
1855,Zayna,United Kingdom,Westminster,pakistani,51.514955,-0.158251
1856,Red Sun,United Kingdom,Westminster,chinese,51.515058,-0.15805
1857,Patara - Oxford Circus,United Kingdom,Westminster,thai,51.513424,-0.141498
1858,The Mango Tree,United Kingdom,Westminster,,51.498271,-0.147274
1859,Scott's,United Kingdom,Westminster,seafood,51.509816,-0.150933
1860,Richoux,United Kingdom,Westminster,,51.509965,-0.151802
1861,Corrigans,United Kingdom,Westminster,,51.510095,-0.155295
1862,Langan's Brasserie,United Kingdom,Westminster,,51.507093,-0.14354
1863,Peyote,United Kingdom,Westminster,,51.510005,-0.141321
1864,Momo north-African & Mediterranean,United Kingdom,Westminster,,51.511174,-0.139814
1865,Apricity,United Kingdom,Westminster,european,51.513574,-0.151211
1866,74 Duke,United Kingdom,Westminster,,51.51341,-0.15113
1867,Maze,United Kingdom,Westminster,,51.512354,-0.151038
1868,Kiln,United Kingdom,Westminster,thai,51.511351,-0.135996
1869,Boisdale of Mayfair,United Kingdom,Westminster,british,51.512766,-0.15719
1870,Fera at Claridge's,United Kingdom,Westminster,british,51.512549,-0.147999
1871,Avenue,United Kingdom,Westminster,modern european,51.505765,-0.138296
1872,Santini,United Kingdom,Westminster,italian,51.495843,-0.147018
1873,Ken Lo's Memories of China,United Kingdom,Westminster,chinese;cantonese,51.494938,-0.148074
1874,Fantasia Palace,United Kingdom,Westminster,greek,51.518069,-0.171344
1875,Côte,United Kingdom,Westminster,french,51.515251,-0.19413
1876,Nando's,United Kingdom,Westminster,chicken;portuguese,51.515382,-0.191078
1877,Khan's,United Kingdom,Westminster,indian,51.515634,-0.189053
1878,Sadaf,United Kingdom,Westminster,persian,51.515566,-0.189589
1879,Sidi Maarouf,United Kingdom,Westminster,moroccan,51.51476,-0.162207
1880,Maroush,United Kingdom,Westminster,lebanese,51.515128,-0.162724
1881,Mahal,United Kingdom,Westminster,indian,51.516647,-0.164967
1882,Salwa Restaurant,United Kingdom,Westminster,pakistani,51.517784,-0.166318
1883,Freej Swaileh,United Kingdom,Westminster,,51.517891,-0.166774
1884,Patogh Restaurant,United Kingdom,Westminster,persian,51.517835,-0.166236
1885,Pearl Liang,United Kingdom,Westminster,chinese,51.519264,-0.180435
1886,The Bengal,United Kingdom,Westminster,indian,51.5184,-0.18889
1887,Massis,United Kingdom,Westminster,lebanese,51.519634,-0.180012
1888,Bella Italia,United Kingdom,Westminster,italian,51.51354,-0.187587
1889,Gold Mine,United Kingdom,Westminster,chinese,51.51334,-0.187557
1890,Halal Restaurant,United Kingdom,Westminster,,51.513267,-0.187545
1891,Four Seasons,United Kingdom,Westminster,chinese,51.51291,-0.187478
1892,Maharaja,United Kingdom,Westminster,indian,51.511927,-0.187332
1893,Mamma Mia,United Kingdom,Westminster,italian,51.511879,-0.187328
1894,Pizza Pilgrims,United Kingdom,Westminster,pizza,51.51156,-0.187147
1895,Casa Mia,United Kingdom,Westminster,italian,51.511138,-0.18742
1896,Mandarin Kitchen,United Kingdom,Westminster,chinese;seafood,51.510795,-0.186902
1897,Farmacy,United Kingdom,Westminster,,51.515394,-0.19273
1898,HIDE,United Kingdom,Westminster,,51.506175,-0.144337
1899,Hard Rock Cafe,United Kingdom,Westminster,american,51.503872,-0.149046
1900,Simpson's-in-the-Strand,United Kingdom,Westminster,english,51.510505,-0.120636
1901,Prezzo,United Kingdom,Westminster,italian,51.507428,-0.126592
1902,Naroon,United Kingdom,Westminster,,51.518889,-0.150435
1903,The Vincent Rooms,United Kingdom,Westminster,,51.494832,-0.135671
1904,Amalfi,United Kingdom,Westminster,italian,51.514691,-0.140975
1905,Hereford Road Restaurant,United Kingdom,Westminster,british,51.513831,-0.193717
1906,Sinuhe persian Tapas Bar,United Kingdom,Westminster,,51.514102,-0.193792
1907,Aphrodite Taverna,United Kingdom,Westminster,greek,51.514161,-0.19381
1908,Hafez,United Kingdom,Westminster,persian,51.513888,-0.193732
1909,Moroccan Sahara Restaurant,United Kingdom,Westminster,moroccan,51.514904,-0.193995
1910,Durbar,United Kingdom,Westminster,indian,51.514854,-0.193724
1911,Angus Steak Houses,United Kingdom,Westminster,steak_house,51.515107,-0.141306
1912,Steak & Co.,United Kingdom,Westminster,steak_house,51.509248,-0.132131
1913,PizzaExpress,United Kingdom,Westminster,pizza,51.50942,-0.132213
1914,Brumus,United Kingdom,Westminster,,51.508308,-0.131298
1915,Barrafina,United Kingdom,Westminster,spanish,51.509348,-0.125693
1916,Cafe de Hong Kong,United Kingdom,Westminster,chinese,51.511813,-0.12857
1917,Spaghetti House,United Kingdom,Westminster,italian,51.511789,-0.127505
1918,Le Garrick,United Kingdom,Westminster,french,51.51164,-0.126049
1919,Steak and Company,United Kingdom,Westminster,,51.511528,-0.125784
1920,Titu,United Kingdom,Westminster,asian,51.506235,-0.146309
1921,Cocotte,United Kingdom,Westminster,rotisserie,51.515194,-0.193008
1922,Kitty Fisher's,United Kingdom,Westminster,british,51.506522,-0.146262
1923,The Little Square,United Kingdom,Westminster,british,51.506413,-0.146456
1924,Misto,United Kingdom,Westminster,italian,51.506479,-0.146556
1925,Al Hamra,United Kingdom,Westminster,lebanese,51.506377,-0.147147
1926,Sofra,United Kingdom,Westminster,turkish,51.506242,-0.147085
1927,Prezzo,United Kingdom,Westminster,italian,51.50549,-0.148765
1928,Veeraswamy,United Kingdom,Westminster,indian,51.509895,-0.137919
1929,Piccolino,United Kingdom,Westminster,italian,51.511008,-0.139648
1930,Kowloon Restaurant and Bakery,United Kingdom,Westminster,,51.511565,-0.131904
1931,Gold Mine,United Kingdom,Westminster,,51.51155,-0.132365
1932,Singapulah,United Kingdom,Westminster,asian,51.511953,-0.132373
1933,Wingmans,United Kingdom,Westminster,chicken,51.512995,-0.131505
1934,27 Old Compton Street,United Kingdom,Westminster,italian,51.513043,-0.131374
1935,Garlic & Shots,United Kingdom,Westminster,,51.513836,-0.131532
1936,Little Italy,United Kingdom,Westminster,,51.513456,-0.131246
1937,Leicester Square Kitchen,United Kingdom,Westminster,,51.509899,-0.129906
1938,Salt'n Pepper,United Kingdom,Westminster,,51.509372,-0.130025
1939,Le Chef Masgouf,United Kingdom,Westminster,middle_eastern,51.514374,-0.166047
1940,Colbeh,United Kingdom,Westminster,persian,51.514846,-0.165059
1941,Saffron,United Kingdom,Westminster,persian,51.51516,-0.162556
1942,Pizza Express,United Kingdom,Westminster,pizza,51.523467,-0.14436
1943,Kulu Kulu,United Kingdom,Westminster,japanese,51.510979,-0.136697
1944,Cafe Pacifico,United Kingdom,Westminster,mexican,51.513146,-0.125101
1945,The Greenhouse,United Kingdom,Westminster,,51.50792,-0.149399
1946,Spaghetti House,United Kingdom,Westminster,italian;italian_pizza,51.508508,-0.131966
1947,Nipa,United Kingdom,Westminster,thai,51.51195,-0.175231
1948,Sagar,United Kingdom,Westminster,indian,51.50957,-0.131819
1949,PalmAsia,United Kingdom,Westminster,indian,51.509546,-0.131884
1950,Jumak 39,United Kingdom,Westminster,barbecue;korean,51.50951,-0.131961
1951,Il Vicolo,United Kingdom,Westminster,italian,51.50574,-0.137609
1952,Wiltons Restaurant,United Kingdom,Westminster,,51.507699,-0.139204
1953,Getti,United Kingdom,Westminster,italian,51.509154,-0.134757
1954,Sael,United Kingdom,Westminster,,51.508854,-0.133258
1955,Tiger Green,United Kingdom,Westminster,,51.506292,-0.145373
1956,Kiku,United Kingdom,Westminster,japanese,51.506729,-0.145661
1957,Wahaca,United Kingdom,Westminster,mexican,51.516788,-0.141056
1958,Fusion Food House,United Kingdom,Westminster,oriental_fusion,51.51821,-0.141482
1959,J. Sheekey,United Kingdom,Westminster,fish,51.510923,-0.127697
1960,Akoko,United Kingdom,Westminster,african;west_african,51.517686,-0.136842
1961,The Riding House Cafe,United Kingdom,Westminster,,51.518267,-0.140598
1962,Homeslice,United Kingdom,Westminster,pizza,51.518407,-0.139985
1963,Il Cucciolo,United Kingdom,Westminster,italian,51.513795,-0.129878
1964,Harrys Victoria,United Kingdom,Westminster,,51.495851,-0.145704
1965,Mint Leaf,United Kingdom,Westminster,,51.508061,-0.131102
1966,Tampopo,United Kingdom,Westminster,asian,51.516562,-0.133015
1967,Lima,United Kingdom,Westminster,peruvian,51.51773,-0.134369
1968,ThongLor,United Kingdom,Westminster,thai,51.53769,-0.184683
